event,source,src_date,copyright,cartodb_id,created_at,updated_at
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1457,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1458,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1460,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1496,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1493,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1467,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1468,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1469,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1489,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1478,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1492,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1482,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1479,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1480,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1474,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1481,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1484,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1485,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1494,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1495,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1470,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1471,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1472,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1475,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1607,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1985,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1476,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1486,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2532,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1487,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1488,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1491,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1500,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1501,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1502,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1503,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1504,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1506,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1582,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1507,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1518,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1526,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1544,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1536,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1516,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1519,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1525,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1508,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1509,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1510,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1511,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1512,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1513,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2538,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1514,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1515,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1517,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1521,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1537,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
